obs_date,sat_date,NDVI,TCB,TCG,TCW,status
04-09-15,05-09-15,1868,4678,357,-2088,0
04-09-15,29-08-15,1796,5697,326,-3013,0
04-09-15,05-09-15,1750,4377,237,-2617,0
04-09-15,29-08-15,1999,4420,287,-2507,0
04-09-15,05-09-15,2647,3584,379,-2126,0
04-09-15,05-09-15,1640,3047,173,-1288,0
22-09-10,24-09-10,880,5999,-116,-3132,0
23-10-14,21-10-14,1274,5201,164,-1817,0
22-09-10,24-09-10,630,6192,-265,-3179,0
09-09-14,12-09-14,824,6536,-180,-3173,0
22-09-10,24-09-10,693,5786,-233,-3037,0
22-09-10,24-09-10,4305,3561,1035,-1299,0
22-09-10,24-09-10,909,5953,-154,-3591,0
22-09-10,24-09-10,999,5486,-90,-3165,0
22-09-10,24-09-10,1142,5534,-86,-3118,0
22-09-10,24-09-10,927,6037,-135,-3408,0
22-09-10,24-09-10,1041,6222,160,-2049,0
22-09-10,17-09-10,1426,6957,448,-2530,0
22-09-10,24-09-10,941,6022,-110,-3359,0
09-10-14,14-10-14,1044,5964,-117,-3140,0
22-09-10,24-09-10,779,6592,-179,-3427,0
14-09-14,11-09-14,2593,5533,860,-1745,0
22-09-10,24-09-10,975,5410,-137,-3263,0
22-09-10,24-09-10,997,6291,-84,-3045,0
22-09-10,24-09-10,560,7389,-245,-3122,0
22-09-10,24-09-10,647,5895,-241,-3050,0
14-09-14,12-09-14,1721,6015,321,-2611,0
09-09-14,12-09-14,766,7188,-195,-3469,0
22-09-10,24-09-10,677,6590,-181,-3493,0
09-09-14,11-09-14,1240,6489,76,-3056,0
22-09-10,24-09-10,3172,4047,749,-1368,0
09-09-14,11-09-14,1179,6411,2,-3160,0
22-09-10,24-09-10,773,6256,-234,-3276,0
22-09-10,24-09-10,792,5642,-126,-2689,0
23-10-14,21-10-14,1289,5676,43,-2315,0
22-09-10,24-09-10,1530,5586,244,-2126,0
22-09-10,24-09-10,781,5572,-205,-3231,0
22-09-10,24-09-10,819,5571,-165,-2656,0
14-09-14,11-09-14,6013,4224,2077,-999,0
09-10-14,13-10-14,4189,4338,1228,-1516,0
22-09-10,24-09-10,822,5343,-178,-2918,0
14-09-14,12-09-14,964,5156,-36,-2090,0
22-09-10,02-10-10,926,6914,-137,-3409,0
22-09-10,24-09-10,906,5497,-182,-3350,0
09-10-14,05-10-14,869,6371,-156,-3129,0
09-09-14,11-09-14,3122,5003,860,-1981,0
22-09-10,24-09-10,1034,5377,-145,-3371,0
22-09-10,24-09-10,772,5792,-172,-2982,0
22-09-10,24-09-10,783,5899,-188,-3082,0
22-09-10,24-09-10,703,4106,-49,-1058,0
22-09-10,24-09-10,874,6855,-112,-3934,0
18-10-14,21-10-14,2251,4390,461,-1561,0
22-09-10,24-09-10,2836,4232,713,-975,0
22-09-10,24-09-10,801,4979,-168,-2318,0
22-09-10,17-09-10,1015,6252,-91,-3311,0
22-09-10,24-09-10,626,3813,-159,-1881,0
13-10-15,09-10-15,1065,7028,-38,-3279,0
13-10-15,09-10-15,843,7591,-123,-3043,0
13-10-15,09-10-15,876,8103,-93,-3455,0
13-10-15,09-10-15,862,7719,-151,-3196,0
13-10-15,16-10-15,1600,5914,273,-2939,0
13-10-15,08-10-15,683,7711,-254,-3436,0
13-10-15,09-10-15,1069,7111,-8,-3348,0
13-10-15,09-10-15,941,5731,-59,-2496,0
13-10-15,16-10-15,1373,6636,155,-3269,0
13-10-15,16-10-15,1379,5110,165,-2345,0
13-10-15,09-10-15,1000,6818,-84,-3143,0
13-10-15,09-10-15,1116,7202,-15,-3484,0
13-10-15,09-10-15,890,7172,-67,-2780,0
13-10-15,16-10-15,1388,6457,106,-3366,0
13-10-15,09-10-15,1054,8048,-53,-3739,0
13-10-15,16-10-15,1804,5261,313,-2301,0
13-10-15,16-10-15,1229,6610,93,-3251,0
13-10-15,09-10-15,997,6650,-46,-2859,0
13-10-15,16-10-15,1171,5523,3,-2769,0
13-10-15,09-10-15,729,8609,-253,-3279,0
13-10-15,16-10-15,1264,7902,109,-3569,0
13-10-15,09-10-15,1074,7502,-15,-3460,0
13-10-15,16-10-15,1263,6032,121,-3032,0
13-10-15,09-10-15,956,6820,-65,-3062,0
13-10-15,16-10-15,979,3077,22,-1071,0
13-10-15,09-10-15,1385,7619,120,-3970,0
13-10-15,09-10-15,1003,6510,-43,-2986,0
13-10-15,09-10-15,917,8795,-197,-3696,0
13-10-15,09-10-15,784,7656,-198,-3239,0
13-10-15,16-10-15,1408,6462,110,-3407,0
17-10-15,09-10-15,581,6494,-280,-2649,0
13-10-15,16-10-15,958,3867,-51,-1754,0
02-10-14,13-10-14,636,6666,-266,-3036,0
17-10-15,17-10-15,732,5506,-184,-2303,0
13-10-15,09-10-15,1036,8016,-29,-3522,0
13-10-15,09-10-15,1151,5211,-13,-2557,0
13-10-15,09-10-15,925,7716,-127,-3371,0
13-10-15,08-10-15,658,7307,-128,-2968,0
13-10-15,08-10-15,474,8416,-396,-3508,0
13-10-15,09-10-15,1157,7545,-33,-3801,0
13-10-15,09-10-15,1035,7470,-68,-3558,0
13-10-15,09-10-15,900,7766,-112,-3270,0
13-10-15,16-10-15,972,6155,-84,-2976,0
15-10-15,08-10-15,655,8297,-293,-3465,0
13-10-15,16-10-15,1316,4776,71,-2302,0
13-10-15,16-10-15,811,3688,-65,-1483,0
13-10-15,16-10-15,1245,3495,137,-907,0
13-10-15,09-10-15,1164,6256,64,-2810,0
13-10-15,16-10-15,1088,6386,75,-3001,0
13-10-15,08-10-15,716,7755,-131,-3146,0
13-10-15,09-10-15,1117,7201,24,-3380,0
13-10-15,16-10-15,1519,6047,246,-2861,0
13-10-15,08-10-15,903,7006,-60,-2777,0
15-10-15,09-10-15,851,7253,-108,-3059,0
13-10-15,09-10-15,1019,3722,0,-1527,0
13-10-15,09-10-15,1001,5067,-95,-2556,0
13-10-15,08-10-15,754,7197,-215,-3580,0
13-10-15,16-10-15,241,2012,-81,-415,0
13-10-15,09-10-15,1214,6489,137,-2406,0
13-10-15,16-10-15,1436,6508,131,-3365,0
13-10-15,09-10-15,782,8928,-215,-3247,0
13-10-15,09-10-15,1175,7433,71,-3396,0
13-10-15,16-10-15,1331,5681,94,-2903,0
13-10-15,16-10-15,1481,6223,145,-3373,0
13-10-15,09-10-15,872,7692,-82,-3154,0
13-10-15,24-10-15,691,6631,-174,-3163,0
13-10-15,09-10-15,905,7887,-48,-3297,0
13-10-15,16-10-15,1296,7064,69,-3779,0
13-10-15,09-10-15,808,8886,-195,-3652,0
13-10-15,16-10-15,1076,5475,12,-2545,0
13-10-15,16-10-15,842,4189,-77,-1547,0
13-10-15,09-10-15,1017,7550,-76,-3560,0
13-10-15,16-10-15,1217,6305,97,-3115,0
13-10-15,09-10-15,871,8376,-109,-3220,0
13-10-15,16-10-15,1345,5409,62,-2884,0
13-10-15,09-10-15,775,8211,-184,-3400,0
13-10-15,09-10-15,907,8236,-109,-3370,0
26-10-15,24-10-15,945,5904,18,-2915,0
13-10-15,09-10-15,1111,6501,-1,-3054,0
13-10-15,09-10-15,748,8771,-201,-3217,0
06-09-15,27-08-15,2747,4356,651,-1969,0
18-05-01,24-05-01,2301,3493,207,-2057,0
06-09-15,04-09-15,1494,5205,225,-2560,0
18-05-01,24-05-01,1944,3899,187,-2129,0
10-09-11,08-09-11,3719,3940,845,-1803,0
18-05-01,24-05-01,2851,3287,390,-1660,0
06-09-15,04-09-15,1434,2874,139,-1114,0
10-09-10,14-09-10,1207,3869,-59,-2149,0
07-09-14,09-09-14,2153,4060,241,-2536,0
06-09-15,04-09-15,1702,5838,397,-2518,0
18-05-01,24-05-01,1153,4229,-60,-2498,0
06-09-15,04-09-15,1191,4031,-45,-2581,0
10-09-10,14-09-10,1159,4321,-90,-2548,0
18-05-01,24-05-01,4057,3272,629,-1928,0
07-09-14,08-09-14,1901,4393,408,-1904,0
18-05-01,24-05-01,3791,3276,609,-1819,0
18-05-01,24-05-01,2796,3747,304,-2436,0
18-05-01,24-05-01,3369,2858,447,-1553,0
18-05-01,24-05-01,2083,3556,161,-2014,0
10-09-10,14-09-10,1721,3048,51,-1952,0
18-05-01,24-05-01,2971,3464,341,-2363,0
18-05-01,24-05-01,1268,4690,-37,-2862,0
18-05-01,24-05-01,3571,3164,498,-1830,0
05-09-14,01-09-14,1772,3953,235,-2053,0
08-05-02,11-05-02,4462,3515,846,-1900,0
02-09-13,05-09-13,1860,3209,231,-1681,0
18-05-01,24-05-01,3565,3413,471,-2365,0
18-05-01,24-05-01,1600,3932,20,-2420,0
07-09-14,09-09-14,1610,5329,369,-2032,0
18-05-01,24-05-01,3645,3210,552,-1864,0
18-05-01,24-05-01,3996,3097,609,-1683,0
10-09-10,14-09-10,1555,4202,7,-2743,0
05-09-14,01-09-14,1399,4384,156,-2303,0
18-05-01,24-05-01,3137,3403,406,-2165,0
10-09-10,14-09-10,931,4105,-95,-2264,0
18-05-01,24-05-01,3482,3285,531,-1870,0
10-09-10,14-09-10,1104,3664,-120,-2297,0
18-05-01,24-05-01,1927,3075,66,-2095,0
18-05-01,24-05-01,3735,3122,539,-1935,0
18-05-01,24-05-01,4975,3618,1101,-1803,0
18-05-01,24-05-01,4840,3057,829,-1807,0
10-09-10,14-09-10,2496,3243,205,-2275,0
02-09-15,18-08-15,2079,5430,493,-2601,0
18-05-01,24-05-01,2872,3827,426,-2138,0
18-05-01,24-05-01,3712,3379,601,-1897,0
10-09-10,14-09-10,1040,4333,-112,-2432,0
18-05-01,24-05-01,2706,3704,420,-2173,0
18-05-01,24-05-01,1885,3201,66,-2236,0
18-05-01,24-05-01,4161,3386,728,-1800,0
18-05-01,24-05-01,4006,3112,569,-1941,0
22-09-10,24-09-10,759,5810,-209,-3154,0
14-09-14,11-09-14,5335,4404,1788,-1359,0
18-09-13,17-09-13,1339,7128,302,-2566,0
22-09-10,24-09-10,744,5688,-188,-2947,0
09-09-14,04-09-14,989,6768,-30,-2872,0
18-09-13,17-09-13,3032,5223,979,-1811,0
22-09-10,24-09-10,823,4062,-47,-1633,0
22-09-10,24-09-10,3940,4763,1375,-1244,0
22-09-10,02-10-10,1119,6211,-68,-3483,0
19-09-16,17-09-16,901,5897,-66,-2634,0
21-09-14,19-09-14,3894,4736,1217,-1363,0
18-09-13,16-09-13,914,6167,-107,-2997,0
23-10-14,29-10-14,2257,3924,362,-1702,0
22-09-10,02-10-10,1060,5709,-85,-3376,0
09-10-14,14-10-14,850,4510,-130,-2155,0
18-09-13,16-09-13,924,6137,-78,-2849,0
09-09-14,12-09-14,681,7116,-254,-3540,0
21-09-14,19-09-14,3657,4766,1204,-1374,0
18-09-13,24-09-13,1026,5927,17,-2167,0
22-09-10,24-09-10,2843,5003,782,-1979,0
09-09-14,11-09-14,1063,7580,-5,-3381,0
22-09-10,17-09-10,1015,4591,-171,-2904,0
18-09-13,17-09-13,2037,6135,459,-3001,0
21-09-14,19-09-14,437,7483,-385,-3051,0
18-09-13,17-09-13,2336,6604,820,-2248,0
22-09-10,24-09-10,702,6160,-215,-3334,0
18-09-13,17-09-13,6010,4009,1920,-1128,0
18-09-13,17-09-13,1610,6273,422,-2366,0
22-09-10,24-09-10,4837,4394,1563,-1251,0
22-09-10,17-09-10,1093,5151,-95,-2975,0
18-09-13,17-09-13,1185,6884,75,-3005,0
22-09-10,24-09-10,886,5362,-36,-2403,0
19-09-16,17-09-16,933,6673,-76,-3296,0
14-09-14,11-09-14,1861,5658,377,-2202,0
18-09-13,17-09-13,1842,6649,466,-3020,0
23-09-16,25-09-16,4849,3864,1374,-1239,0
18-09-13,17-09-13,891,5695,-71,-2408,0
18-09-13,17-09-13,1804,5817,378,-2183,0
18-09-13,17-09-13,1964,6388,567,-2887,0
04-10-14,05-10-14,2020,3951,248,-1277,0
23-10-14,29-10-14,3021,4669,674,-2338,0
22-09-10,24-09-10,940,5286,-73,-2104,0
26-09-16,25-09-16,2301,5297,468,-2106,0
09-10-14,14-10-14,974,4658,-35,-2360,0
22-09-10,24-09-10,5219,3707,1530,-921,0
09-09-14,11-09-14,1138,7200,-4,-3511,0
09-09-14,11-09-14,982,6886,-53,-3065,0
18-09-13,16-09-13,982,6929,-9,-2711,0
18-09-13,17-09-13,1798,6116,535,-1952,0
22-09-10,24-09-10,1191,4643,123,-1549,0
18-09-13,17-09-13,4582,3973,1286,-1207,0
18-09-13,17-09-13,1204,7104,227,-2583,0
09-09-14,12-09-14,962,6979,-53,-2895,0
18-09-13,16-09-13,4781,4390,1564,-1163,0
22-09-10,24-09-10,1064,5524,-116,-3230,0
18-09-13,16-09-13,1464,5903,223,-2577,0
18-09-13,16-09-13,1307,6220,248,-2696,0
18-09-13,17-09-13,1169,6813,63,-2893,0
23-10-14,21-10-14,959,5930,10,-2126,0
09-09-14,12-09-14,680,7345,-248,-3526,0
09-10-14,14-10-14,1308,5278,30,-2795,0
18-09-13,17-09-13,1258,6469,71,-2968,0
23-10-14,21-10-14,1854,4855,322,-1654,0
04-10-14,13-10-14,1588,6049,247,-2944,0
09-09-14,04-09-14,1497,4030,142,-1907,0
18-09-13,17-09-13,1789,6383,426,-2575,0
18-09-13,17-09-13,1297,6562,149,-2935,0
18-09-13,16-09-13,1252,6209,161,-2495,0
23-10-14,21-10-14,1195,5423,31,-2037,0
18-09-13,17-09-13,1617,8337,641,-2956,0
21-09-14,19-09-14,2178,5421,502,-2156,0
18-09-13,17-09-13,1091,6817,82,-2548,0
18-09-13,17-09-13,1095,8206,4,-3563,0
18-09-13,17-09-13,1509,7286,303,-3278,0
18-09-13,16-09-13,1029,4690,3,-1669,0
23-09-16,25-09-16,1501,6304,271,-2878,0
09-10-14,05-10-14,2260,5548,558,-2247,0
19-09-16,17-09-16,977,5943,-25,-2606,0
23-09-16,25-09-16,3676,4764,1113,-1785,0
18-09-13,17-09-13,1274,6564,101,-2813,0
18-09-13,17-09-13,1072,6073,5,-2573,0
22-09-10,24-09-10,1366,6892,409,-2509,0
22-09-10,24-09-10,717,6217,-223,-3253,0
22-09-10,24-09-10,940,5637,-122,-3352,0
22-09-10,17-09-10,1297,5442,18,-3248,0
23-10-14,21-10-14,2317,4692,460,-1740,0
21-09-14,19-09-14,1599,5754,186,-2316,0
22-09-10,24-09-10,3004,5287,991,-1916,0
09-10-14,05-10-14,3979,3967,1016,-1465,0
09-09-14,11-09-14,1125,6681,-31,-3321,0
09-09-14,11-09-14,1180,7043,20,-3496,0
14-09-14,12-09-14,4024,4641,1208,-1363,0
22-09-10,24-09-10,2852,4684,733,-1860,0
22-09-10,24-09-10,1661,5764,259,-2394,0
21-09-14,19-09-14,3257,4720,933,-1530,0
23-10-14,21-10-14,1672,4628,173,-1727,0
22-09-10,24-09-10,865,5281,-209,-3109,0
09-10-14,14-10-14,1175,5623,-2,-3023,0
09-09-14,11-09-14,1170,5462,11,-2620,0
14-09-14,12-09-14,779,5889,-176,-2864,0
17-10-15,09-10-15,711,7050,-225,-2897,0
13-10-15,09-10-15,939,7158,-134,-3357,0
13-10-15,16-10-15,1316,5484,74,-2740,0
23-10-16,27-10-16,1176,6241,-16,-3229,0
09-09-14,11-09-14,465,5834,-332,-2339,0
13-10-15,09-10-15,1294,5495,126,-2425,0
13-10-15,09-10-15,985,8519,-108,-3612,0
15-10-15,09-10-15,977,6374,-92,-3065,0
23-10-16,27-10-16,1044,5474,-4,-2451,0
13-10-15,09-10-15,774,7677,-175,-3079,0
13-10-15,09-10-15,1208,6897,52,-3229,0
13-10-15,09-10-15,712,7934,-232,-3035,0
13-10-15,09-10-15,1035,6486,-62,-3104,0
25-10-16,27-10-16,1361,6245,132,-2531,0
16-09-14,12-09-14,147,5701,-464,-2138,0
23-10-16,27-10-16,1294,8084,111,-4064,0
13-10-15,09-10-15,884,7918,-127,-3477,0
23-10-16,27-10-16,1094,6251,-67,-3174,0
23-10-16,27-10-16,666,7379,-255,-3085,0
23-10-16,12-10-16,941,7174,-74,-2943,0
27-08-04,22-08-04,2627,3859,530,-2045,0
18-07-04,30-07-04,3260,3559,523,-2101,0
27-08-04,07-09-04,6186,2389,1049,-751,0
14-08-04,15-08-04,1561,4137,-4,-2740,0
14-08-04,15-08-04,1544,3680,134,-1906,0
18-07-04,30-07-04,2651,3216,398,-1589,0
27-08-04,15-08-04,4911,3430,828,-2224,0
04-09-15,01-09-15,2717,3692,396,-2341,0
04-09-15,09-09-15,1863,3994,125,-2557,0
04-09-15,01-09-15,1726,4258,37,-3152,0
04-09-15,01-09-15,2034,2460,206,-1025,0
04-09-15,09-09-15,1993,3346,29,-2549,0
04-09-15,01-09-15,2703,4123,413,-2590,0
24-09-14,13-09-14,2045,5024,426,-2646,0
24-09-14,07-10-14,2791,4383,425,-2683,0
15-09-06,15-09-06,5096,3511,1043,-1897,0
15-09-06,15-09-06,4070,3667,744,-1977,0
24-09-15,24-09-15,2000,4412,176,-2939,0
24-09-14,07-10-14,2098,4716,255,-2689,0
24-09-15,01-10-15,1494,4885,18,-3191,0
15-09-06,15-09-06,2844,3999,357,-2646,0
24-09-15,16-09-15,2077,3971,165,-2776,0
06-09-06,30-08-06,5526,3077,1237,-792,0
15-09-06,15-09-06,2935,3598,387,-2209,0
15-09-06,14-09-06,2092,3905,164,-2517,0
24-09-14,13-09-14,2086,4604,422,-2424,0
15-09-06,15-09-06,2945,3673,355,-2439,0
24-09-14,07-10-14,968,7425,-49,-4102,0
24-09-14,07-10-14,4136,3794,725,-2229,0
24-09-15,24-09-15,1702,4535,166,-2725,0
24-09-15,24-09-15,1975,4820,217,-3069,0
24-09-15,24-09-15,1371,5596,27,-3774,0
24-09-14,07-10-14,4171,3712,686,-2422,0
24-09-15,24-09-15,1700,4431,116,-2761,0
24-09-14,07-10-14,6266,3502,1614,-1386,0
15-09-06,15-09-06,2216,4080,204,-2584,0
24-09-15,24-09-15,1534,5023,125,-2915,0
15-09-06,14-09-06,3213,3727,447,-2329,0
24-09-14,13-09-14,2344,3889,437,-2015,0
15-09-06,15-09-06,1604,4836,124,-2639,0
24-09-14,07-10-14,4701,4031,1034,-2346,0
24-09-14,07-10-14,6216,3784,1385,-2200,0
14-10-02,06-10-02,1887,4533,242,-2245,0
14-10-02,06-10-02,1464,4846,140,-2319,0
10-10-05,12-10-05,1444,3939,32,-2317,0
14-10-02,06-10-02,-7973,272,-183,34,0
30-09-14,27-09-14,2647,4320,574,-2165,0
30-09-14,27-09-14,2441,2778,360,-1304,0
29-10-15,01-11-15,653,5421,93,-1462,0
29-10-15,01-11-15,1077,9260,169,-4770,0
29-10-15,01-11-15,979,7725,119,-4287,0
29-10-15,01-11-15,1315,6883,180,-3942,0
29-10-15,25-10-15,898,9188,18,-4388,0
29-10-15,01-11-15,1354,5032,117,-2794,0
29-10-15,01-11-15,1316,7680,213,-3881,0
29-10-15,01-11-15,676,7225,52,-1952,0
29-10-15,25-10-15,1087,7298,181,-4153,0
29-10-15,01-11-15,1087,8982,235,-4867,0
27-08-04,22-08-04,2859,3292,369,-1996,0
27-08-04,22-08-04,6545,1249,791,78,0
27-08-04,22-08-04,2490,3410,315,-2251,0
27-08-04,22-08-04,4039,2143,468,-921,0
27-08-04,22-08-04,3758,3541,568,-2429,0
27-08-04,22-08-04,1559,3615,164,-1123,0
27-08-04,22-08-04,1657,3852,228,-1895,0
27-06-04,12-07-04,1984,4883,193,-2646,0
27-08-04,15-08-04,6196,3441,1456,-1455,0
17-09-14,18-09-14,2337,4180,513,-1904,0
17-09-14,03-09-14,1971,3769,306,-2005,0
27-08-04,22-08-04,1542,3840,48,-2266,0
27-08-04,22-08-04,6044,4045,1672,-1803,0
27-08-04,22-08-04,2576,3822,428,-2277,0
27-08-04,22-08-04,2870,3636,404,-2309,0
27-08-04,22-08-04,1369,2734,63,-1198,0
27-08-04,22-08-04,3255,4094,510,-2675,0
27-08-04,22-08-04,2280,3308,211,-2159,0
27-08-04,22-08-04,1443,3822,85,-2118,0
27-08-04,22-08-04,1275,3479,-40,-2271,0
17-09-14,18-09-14,2003,6076,527,-2852,0
27-08-04,22-08-04,2849,3832,389,-2652,0
27-08-04,22-08-04,6192,1620,862,-271,0
27-08-04,22-08-04,1060,3054,-87,-1926,0
27-08-04,22-08-04,1425,3681,42,-2289,0
27-08-04,22-08-04,3363,3667,678,-1784,0
24-08-04,15-08-04,1138,4700,-85,-2872,0
27-08-04,22-08-04,-3556,1665,-608,599,0
08-08-04,22-08-04,-1551,756,-251,7,0
27-08-04,22-08-04,2329,3467,308,-1998,0
27-06-04,26-06-04,2544,4051,379,-2198,0
27-08-04,07-09-04,2044,1648,100,-872,0
27-08-04,22-08-04,1362,3131,-42,-2115,0
27-08-04,22-08-04,3266,3247,442,-2103,0
27-08-04,22-08-04,1868,3690,222,-2014,0
27-08-04,22-08-04,2024,3441,158,-2200,0
27-08-04,22-08-04,2724,3447,358,-2102,0
27-08-04,22-08-04,5597,2940,1149,-1221,0
27-08-04,22-08-04,2507,4456,338,-2790,0
27-08-04,22-08-04,6005,3038,1346,-1205,0
27-08-04,07-09-04,1111,1883,-31,-809,0
27-08-04,22-08-04,1525,3629,1,-2436,0
27-08-04,22-08-04,1781,3259,20,-2505,0
14-08-04,15-08-04,1771,4471,139,-2627,0
27-08-04,22-08-04,1501,4602,192,-2295,0
27-08-04,22-08-04,8249,3154,2327,-732,0
27-08-04,22-08-04,6153,2796,1196,-1305,0
27-08-04,22-08-04,2654,2919,235,-2006,0
27-08-04,22-08-04,2545,3455,194,-2407,0
27-08-04,22-08-04,2022,3144,82,-1948,0
27-08-04,22-08-04,2826,3952,360,-2665,0
27-08-04,22-08-04,1985,2680,92,-1861,0
27-06-04,26-06-04,2957,3679,502,-1876,0
27-08-04,22-08-04,-5489,1554,-821,570,0
27-08-04,22-08-04,2911,2377,202,-1760,0
27-08-04,22-08-04,3748,2648,377,-1974,0
17-09-14,18-09-14,1944,5379,470,-2480,0
27-08-04,07-09-04,734,577,-34,120,0
27-08-04,07-09-04,3091,993,147,-236,0
27-08-04,07-09-04,2920,1383,187,-321,0
27-08-04,22-08-04,3144,3540,549,-1839,0
27-08-04,07-09-04,2660,3994,425,-1825,0
17-09-14,03-09-14,2375,4048,451,-2087,0
27-08-04,22-08-04,1861,3854,181,-2176,0
27-08-04,22-08-04,3084,3572,608,-1737,0
17-09-14,02-09-14,2793,4461,592,-2464,0
27-08-04,22-08-04,1783,3119,14,-2281,0
27-08-04,22-08-04,2658,3955,426,-2165,0
17-09-14,03-09-14,2369,3463,267,-2325,0
27-08-04,22-08-04,3272,2935,331,-2249,0
24-09-15,24-09-15,1516,4443,51,-2946,0
15-10-15,19-10-15,1592,3810,51,-1970,0
15-10-15,19-10-15,2379,2894,249,-1295,0
24-09-15,24-09-15,1708,4924,181,-2925,0
15-10-15,11-10-15,2363,4374,210,-3071,0
15-10-15,11-10-15,2134,4227,318,-1943,0
15-10-15,19-10-15,3596,3122,507,-1850,0
15-10-15,11-10-15,2249,2652,214,-1234,0
15-10-15,18-10-15,4807,4303,1117,-2660,0
15-10-15,02-10-15,3043,4013,518,-2270,0
15-10-15,19-10-15,914,6593,-152,-2485,0
29-09-15,24-09-15,1917,4694,162,-3040,0
15-10-15,11-10-15,2725,2784,348,-1162,0
15-10-15,19-10-15,3798,3294,627,-1897,0
21-10-15,19-10-15,1238,5029,-50,-3055,0
15-10-15,11-10-15,1633,4812,136,-2230,0
21-10-15,11-10-15,2111,4083,111,-2880,0
15-10-15,02-10-15,2456,3615,328,-1919,0
15-10-15,18-10-15,3213,2923,489,-1389,0
15-10-15,11-10-15,1754,3877,40,-2455,0
15-10-15,19-10-15,4410,3531,867,-1860,0
29-09-15,24-09-15,2417,3943,272,-2497,0
15-10-15,02-10-15,1583,4951,119,-2723,0
15-10-15,18-10-15,2198,4173,279,-2310,0
24-09-15,24-09-15,1799,4652,199,-2781,0
15-10-15,19-10-15,1935,4760,194,-2635,0
15-10-15,11-10-15,3178,2890,507,-990,0
15-10-15,11-10-15,1918,4093,94,-2676,0
15-10-15,18-10-15,1627,7172,171,-3967,0
15-10-15,18-10-15,1556,2110,91,-773,0
15-10-15,11-10-15,2831,3315,361,-1822,0
15-10-15,19-10-15,2123,3681,247,-1834,0
15-10-15,19-10-15,2548,3909,324,-2299,0
15-10-15,18-10-15,2363,4666,284,-3227,0
15-10-15,11-10-15,2173,3573,157,-2365,0
15-10-15,18-10-15,1658,6088,105,-3326,0
21-10-15,19-10-15,1146,5185,-106,-3060,0
15-10-15,11-10-15,2111,3873,144,-2760,0
15-10-15,11-10-15,954,4934,-46,-1667,0
15-10-15,02-10-15,3741,3471,616,-2147,0
15-10-15,19-10-15,2116,3789,180,-2016,0
15-10-15,02-10-15,5467,1881,731,-615,0
29-09-15,24-09-15,3037,4313,475,-2730,0
27-08-04,22-08-04,2552,3708,269,-2453,0
27-08-04,22-08-04,3468,3547,445,-2603,0
14-08-04,15-08-04,2044,4139,240,-2159,0
27-08-04,22-08-04,3291,3024,374,-2038,0
27-08-04,15-08-04,1686,4186,128,-2239,0
27-08-04,15-08-04,1913,3745,158,-1950,0
24-08-04,15-08-04,3243,3786,596,-2116,0
27-08-04,22-08-04,-5278,1175,-622,358,0
27-08-04,15-08-04,2251,3958,260,-2155,0
27-08-04,15-08-04,3140,3535,457,-2086,0
17-09-14,03-09-14,3220,3561,571,-2044,0
27-08-04,22-08-04,2456,3127,216,-2046,0
03-09-14,03-09-14,2251,3837,224,-2578,0
27-08-04,22-08-04,1043,3463,-51,-2121,0
17-09-14,18-09-14,3292,3671,626,-2092,0
27-08-04,22-08-04,2104,3543,228,-2123,0
27-08-04,22-08-04,1364,4163,22,-2316,0
27-08-04,22-08-04,1342,3857,49,-2124,0
17-09-14,18-09-14,1792,1754,169,-632,0
27-08-04,22-08-04,1536,3655,60,-2240,0
27-08-04,22-08-04,7266,2679,1646,-639,0
27-08-04,22-08-04,1775,3172,88,-1922,0
27-08-04,22-08-04,2581,3262,231,-2437,0
01-09-14,02-09-14,2536,4475,351,-3026,0
17-09-14,03-09-14,2321,3528,365,-1974,0
18-05-01,24-05-01,1395,3764,-33,-2447,0
18-05-01,24-05-01,3406,3097,439,-1797,0
12-06-06,16-06-06,1898,4590,263,-2667,0
02-09-13,06-09-13,3240,3572,435,-2390,0
18-05-01,24-05-01,2813,3865,440,-2038,0
18-05-01,24-05-01,3247,4305,664,-2363,0
18-05-01,24-05-01,3778,3565,651,-1950,0
18-05-01,24-05-01,2749,3425,317,-2091,0
12-06-06,16-06-06,2490,4246,386,-2151,0
02-09-13,06-09-13,3200,3405,433,-2277,0
02-10-06,25-09-06,997,2925,7,-1515,0
02-10-06,25-09-06,1224,4821,-21,-2889,0
02-10-06,25-09-06,1439,4485,26,-2660,0
02-10-06,25-09-06,1647,3555,21,-2343,0
14-09-11,15-09-11,1182,5229,20,-2513,0
14-09-11,15-09-11,1712,3893,68,-2359,0
02-10-06,24-09-06,1465,3818,4,-2090,0
02-10-06,25-09-06,1252,4848,-2,-2527,0
02-10-06,25-09-06,1528,4226,74,-2630,0
11-06-06,29-05-06,1718,2032,65,-659,0
02-10-06,25-09-06,1337,3195,19,-1871,0
14-09-11,15-09-11,-38,1194,-129,-200,0
02-10-06,26-09-06,970,4997,-89,-2943,0
02-10-06,25-09-06,1537,4672,16,-3080,0
14-09-11,30-08-11,2241,3538,246,-2123,0
02-10-06,26-09-06,1065,3580,-106,-2244,0
14-09-11,15-09-11,1886,4617,151,-2756,0
02-10-06,25-09-06,1079,4176,9,-2078,0
02-10-06,25-09-06,1227,3678,-49,-2323,0
02-09-11,04-09-11,1172,5101,-43,-2686,0
02-09-11,04-09-11,1628,4589,81,-2631,0
02-09-11,04-09-11,1708,3548,-8,-2282,0
19-05-04,28-05-04,3567,3322,517,-1853,0
